WorkspaceId,WorkloadName,CapacityId,Region,FabricWorkloadType,ShareOfCapacityPct,IsSynthetic,Provenance
uksouth-dc07-cap01-ws02,Supply-Chain,uksouth-dc07-cap01,uksouth,Data Factory,0.2,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc07-cap01-ws03,Risk-Models,uksouth-dc07-cap01,uksouth,Real-Time Intelligence,22.4,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc07-cap01-ws04,Ops-Telemetry,uksouth-dc07-cap01,uksouth,Data Engineering,1.3,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc07-cap01-ws05,Sales-BI,uksouth-dc07-cap01,uksouth,Data Factory,29.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc08-cap01-ws01,Field-Ops,uksouth-dc08-cap01,uksouth,Data Factory,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc08-cap02-ws01,Pricing,uksouth-dc08-cap02,uksouth,Data Science,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc08-cap03-ws01,Finance-Reporting,uksouth-dc08-cap03,uksouth,Data Factory,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc08-cap04-ws01,Risk-Models,uksouth-dc08-cap04,uksouth,Data Science,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc08-cap05-ws01,Supply-Chain,uksouth-dc08-cap05,uksouth,Data Warehouse,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc09-cap01-ws01,Data-Platform,uksouth-dc09-cap01,uksouth,Data Factory,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc09-cap02-ws01,Pricing,uksouth-dc09-cap02,uksouth,Data Science,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc09-cap03-ws01,Ops-Telemetry,uksouth-dc09-cap03,uksouth,Data Factory,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc10-cap01-ws01,Marketing-Analytics,uksouth-dc10-cap01,uksouth,Data Warehouse,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc10-cap02-ws01,Pricing,uksouth-dc10-cap02,uksouth,Data Factory,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc10-cap03-ws01,Customer-360,uksouth-dc10-cap03,uksouth,Data Factory,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc01-cap01-ws01,Data-Platform,westus2-dc01-cap01,westus2,Data Factory,10.6,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc01-cap01-ws02,Pricing,westus2-dc01-cap01,westus2,Data Factory,57.6,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc01-cap01-ws03,Customer-360,westus2-dc01-cap01,westus2,Data Engineering,9.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc01-cap01-ws04,Supply-Chain,westus2-dc01-cap01,westus2,Data Engineering,12.3,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc01-cap01-ws05,Finance-Reporting,westus2-dc01-cap01,westus2,Data Science,10.5,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc02-cap01-ws01,Field-Ops,westus2-dc02-cap01,westus2,Data Science,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc02-cap02-ws01,Customer-360,westus2-dc02-cap02,westus2,Data Warehouse,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc02-cap03-ws01,Finance-Reporting,westus2-dc02-cap03,westus2,Power BI,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc02-cap04-ws01,Finance-Reporting,westus2-dc02-cap04,westus2,Real-Time Intelligence,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc03-cap01-ws01,Supply-Chain,westus2-dc03-cap01,westus2,Real-Time Intelligence,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc03-cap02-ws01,Supply-Chain,westus2-dc03-cap02,westus2,Data Engineering,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc04-cap01-ws01,Pricing,westus2-dc04-cap01,westus2,Data Factory,15.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc04-cap01-ws02,Sales-BI,westus2-dc04-cap01,westus2,Data Science,0.9,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc04-cap01-ws03,Finance-Reporting,westus2-dc04-cap01,westus2,Data Warehouse,12.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc04-cap01-ws04,Risk-Models,westus2-dc04-cap01,westus2,Data Factory,23.7,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc04-cap01-ws05,Field-Ops,westus2-dc04-cap01,westus2,Data Factory,48.4,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc05-cap01-ws01,Data-Platform,westus2-dc05-cap01,westus2,Data Engineering,17.4,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc05-cap01-ws02,Customer-360,westus2-dc05-cap01,westus2,Data Science,0.6,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc05-cap01-ws03,Pricing,westus2-dc05-cap01,westus2,Data Factory,6.8,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc05-cap01-ws04,Ops-Telemetry,westus2-dc05-cap01,westus2,Data Science,7.5,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc05-cap01-ws05,Product-Analytics,westus2-dc05-cap01,westus2,Data Warehouse,67.7,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc06-cap01-ws01,Customer-360,westus2-dc06-cap01,westus2,Data Science,0.1,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc06-cap01-ws02,Pricing,westus2-dc06-cap01,westus2,Data Factory,0.9,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc06-cap01-ws03,Risk-Models,westus2-dc06-cap01,westus2,Data Engineering,2.4,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc06-cap01-ws04,Supply-Chain,westus2-dc06-cap01,westus2,Data Engineering,21.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc06-cap01-ws05,Finance-Reporting,westus2-dc06-cap01,westus2,Data Factory,75.6,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc07-cap01-ws01,Data-Platform,westus2-dc07-cap01,westus2,Data Engineering,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc07-cap02-ws01,Marketing-Analytics,westus2-dc07-cap02,westus2,Data Science,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc07-cap03-ws01,Data-Platform,westus2-dc07-cap03,westus2,Data Factory,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc08-cap01-ws01,Pricing,westus2-dc08-cap01,westus2,Data Science,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc08-cap02-ws01,Customer-360,westus2-dc08-cap02,westus2,Data Science,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc09-cap01-ws01,Product-Analytics,westus2-dc09-cap01,westus2,Data Engineering,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc09-cap02-ws01,Customer-360,westus2-dc09-cap02,westus2,Data Engineering,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc09-cap03-ws01,Finance-Reporting,westus2-dc09-cap03,westus2,Real-Time Intelligence,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc10-cap01-ws01,Product-Analytics,westus2-dc10-cap01,westus2,Data Engineering,10.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc10-cap01-ws02,Data-Platform,westus2-dc10-cap01,westus2,Power BI,8.3,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc10-cap01-ws03,Product-Analytics,westus2-dc10-cap01,westus2,Real-Time Intelligence,5.1,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc10-cap01-ws04,Data-Platform,westus2-dc10-cap01,westus2,Data Factory,74.1,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
westus2-dc10-cap01-ws05,Exec-Dashboards,westus2-dc10-cap01,westus2,Power BI,2.5,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc01-cap01-ws01,Product-Analytics,eastus-dc01-cap01,eastus,Data Engineering,27.7,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc01-cap01-ws02,Marketing-Analytics,eastus-dc01-cap01,eastus,Data Warehouse,7.3,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc01-cap01-ws03,Product-Analytics,eastus-dc01-cap01,eastus,Data Engineering,30.8,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc01-cap01-ws04,Marketing-Analytics,eastus-dc01-cap01,eastus,Data Factory,14.6,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc01-cap01-ws05,Supply-Chain,eastus-dc01-cap01,eastus,Power BI,19.6,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc02-cap01-ws01,Pricing,eastus-dc02-cap01,eastus,Real-Time Intelligence,96.4,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc02-cap01-ws02,Customer-360,eastus-dc02-cap01,eastus,Data Science,3.6,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc03-cap01-ws01,Finance-Reporting,eastus-dc03-cap01,eastus,Power BI,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc03-cap02-ws01,Product-Analytics,eastus-dc03-cap02,eastus,Data Warehouse,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc03-cap03-ws01,Data-Platform,eastus-dc03-cap03,eastus,Real-Time Intelligence,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc03-cap04-ws01,Risk-Models,eastus-dc03-cap04,eastus,Power BI,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc04-cap01-ws01,Sales-BI,eastus-dc04-cap01,eastus,Power BI,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc04-cap02-ws01,Data-Platform,eastus-dc04-cap02,eastus,Data Engineering,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc05-cap01-ws01,Product-Analytics,eastus-dc05-cap01,eastus,Data Engineering,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc05-cap02-ws01,Finance-Reporting,eastus-dc05-cap02,eastus,Data Engineering,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc05-cap03-ws01,Risk-Models,eastus-dc05-cap03,eastus,Data Warehouse,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc05-cap04-ws01,Sales-BI,eastus-dc05-cap04,eastus,Power BI,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc05-cap05-ws01,Data-Platform,eastus-dc05-cap05,eastus,Data Warehouse,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc06-cap01-ws01,Product-Analytics,eastus-dc06-cap01,eastus,Data Science,18.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc06-cap01-ws02,Data-Platform,eastus-dc06-cap01,eastus,Data Factory,82.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc07-cap01-ws01,Ops-Telemetry,eastus-dc07-cap01,eastus,Data Warehouse,44.3,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc07-cap01-ws02,Risk-Models,eastus-dc07-cap01,eastus,Data Engineering,55.7,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc08-cap01-ws01,Finance-Reporting,eastus-dc08-cap01,eastus,Data Warehouse,36.4,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc08-cap01-ws02,Risk-Models,eastus-dc08-cap01,eastus,Real-Time Intelligence,14.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc08-cap01-ws03,Data-Platform,eastus-dc08-cap01,eastus,Data Warehouse,32.2,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc08-cap01-ws04,Pricing,eastus-dc08-cap01,eastus,Data Science,17.4,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc09-cap01-ws01,Product-Analytics,eastus-dc09-cap01,eastus,Data Engineering,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc09-cap02-ws01,Data-Platform,eastus-dc09-cap02,eastus,Real-Time Intelligence,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc09-cap03-ws01,Customer-360,eastus-dc09-cap03,eastus,Data Engineering,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc09-cap04-ws01,Product-Analytics,eastus-dc09-cap04,eastus,Data Science,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc10-cap01-ws01,Risk-Models,eastus-dc10-cap01,eastus,Power BI,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc10-cap02-ws01,Sales-BI,eastus-dc10-cap02,eastus,Data Factory,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc10-cap03-ws01,Marketing-Analytics,eastus-dc10-cap03,eastus,Data Engineering,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus-dc10-cap04-ws01,Ops-Telemetry,eastus-dc10-cap04,eastus,Power BI,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc01-cap01-ws01,Product-Analytics,northeurope-dc01-cap01,northeurope,Power BI,36.8,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc01-cap01-ws02,Data-Platform,northeurope-dc01-cap01,northeurope,Data Factory,16.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc01-cap01-ws03,Pricing,northeurope-dc01-cap01,northeurope,Real-Time Intelligence,47.2,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc02-cap01-ws01,Ops-Telemetry,northeurope-dc02-cap01,northeurope,Data Engineering,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc02-cap02-ws01,Field-Ops,northeurope-dc02-cap02,northeurope,Power BI,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc02-cap03-ws01,Marketing-Analytics,northeurope-dc02-cap03,northeurope,Data Factory,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc03-cap01-ws01,Finance-Reporting,northeurope-dc03-cap01,northeurope,Data Engineering,20.3,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc03-cap01-ws02,Marketing-Analytics,northeurope-dc03-cap01,northeurope,Data Science,2.2,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc03-cap01-ws03,Customer-360,northeurope-dc03-cap01,northeurope,Data Factory,0.2,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
